관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,12월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,관광지,자연,자연관광지,항구/포구,1424.0,12.0,29.0,4.0,2.0,6.0,0.0,5.0,3.0,9.0
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,12.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,12.0,33.0,4.0,6.0,6.0,3.0,3.0,5.0,6.0
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,12.0,68.0,14.0,13.0,11.0,3.0,11.0,9.0,7.0
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,12.0,656.0,83.0,98.0,93.0,59.0,98.0,122.0,103.0
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,12.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,12.0,27.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,12.0,66.0,6.0,12.0,14.0,8.0,8.0,10.0,8.0
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,12.0,555.0,77.0,91.0,76.0,65.0,81.0,73.0,92.0
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,12.0,36.0,1.0,4.0,6.0,4.0,11.0,7.0,3.0
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,12.0,26.0,4.0,3.0,7.0,0.0,5.0,3.0,4.0
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,12.0,61.0,10.0,10.0,11.0,7.0,7.0,9.0,7.0
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,관광지,자연,자연관광지,해안절경,9479.0,12.0,721.0,86.0,93.0,95.0,91.0,118.0,127.0,111.0
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,12.0,16.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,12.0,182.0,25.0,13.0,22.0,20.0,25.0,30.0,47.0
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,12.0,42.0,9.0,3.0,4.0,2.0,6.0,6.0,12.0
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,12.0,22.0,2.0,1.0,3.0,3.0,8.0,3.0,2.0
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,12.0,22.0,2.0,5.0,3.0,2.0,0.0,5.0,5.0
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,12.0,470.0,65.0,42.0,34.0,28.0,133.0,79.0,89.0
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,12.0,1079.0,155.0,137.0,165.0,126.0,156.0,164.0,176.0
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,12.0,1011.0,126.0,146.0,132.0,136.0,122.0,160.0,189.0
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,12.0,81.0,10.0,11.0,18.0,18.0,8.0,9.0,7.0
삼양해수욕장,제주특별자치도 제주시 삼양이동 ,관광지,자연,자연관광지,해수욕장,3979.0,12.0,312.0,39.0,44.0,36.0,28.0,57.0,59.0,49.0
삼양해안도로,제주특별자치도 제주시 삼양삼동 2582-1 ,관광지,자연,자연관광지,자연생태관광지,481.0,12.0,26.0,4.0,1.0,5.0,1.0,5.0,7.0,3.0
서건도,제주특별자치도 서귀포시 강정동 ,관광지,자연,자연관광지,섬,2003.0,12.0,113.0,11.0,17.0,13.0,18.0,16.0,20.0,18.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,12.0,597.0,88.0,57.0,31.0,34.0,143.0,116.0,128.0
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882 ,관광지,자연,자연관광지,자연휴양림,2851.0,12.0,131.0,20.0,20.0,21.0,16.0,23.0,15.0,16.0
서귀포잠수함,제주특별자치도 서귀포시 남성중로 40 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1510.0,12.0,74.0,10.0,6.0,13.0,21.0,10.0,6.0,8.0
서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14 (서귀동),관광지,자연,자연관광지,항구/포구,2308.0,12.0,142.0,15.0,16.0,14.0,17.0,33.0,25.0,22.0
서귀포해안,제주특별자치도 서귀포시 남성로128번길 13 (서홍동) ,관광지,자연,자연관광지,해안절경,444.0,12.0,9.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0
섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107 ,관광지,자연,자연관광지,해안절경,37459.0,12.0,3360.0,525.0,515.0,465.0,399.0,498.0,462.0,496.0
성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1271.0,12.0,75.0,13.0,9.0,12.0,10.0,13.0,9.0,9.0
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,11292.0,12.0,1089.0,185.0,156.0,133.0,139.0,157.0,145.0,174.0
세화해변,제주특별자치도 제주시 구좌읍 세화길 (구좌읍),관광지,자연,자연관광지,해수욕장,11079.0,12.0,525.0,80.0,80.0,55.0,70.0,83.0,69.0,88.0
소남머리,제주특별자치도 서귀포시 칠십리로 145 (서귀동) ,관광지,자연,자연관광지,해안절경,535.0,12.0,30.0,5.0,7.0,6.0,3.0,2.0,3.0,4.0
소천지,제주특별자치도 서귀포시 보목동 1400 (보목동),관광지,자연,자연관광지,해안절경,4918.0,12.0,594.0,75.0,95.0,53.0,75.0,91.0,102.0,103.0
쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),관광지,자연,자연관광지,계곡,38097.0,12.0,2237.0,326.0,324.0,300.0,265.0,325.0,337.0,360.0
술다끄는집,제주특별자치도 서귀포시 성읍정의현로56번길 5 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,299.0,12.0,15.0,0.0,3.0,1.0,1.0,2.0,4.0,4.0
쉬리의언덕,제주특별자치도 서귀포시 색달동 3093-1,관광지,자연,자연관광지,자연생태관광지,1722.0,12.0,91.0,13.0,13.0,12.0,12.0,8.0,19.0,14.0
신도포구,제주특별자치도 서귀포시 대정읍 신도리 3046-2 ,관광지,자연,자연관광지,항구/포구,569.0,12.0,20.0,2.0,2.0,2.0,0.0,5.0,4.0,5.0
신비의도로,제주특별자치도 제주시 노형동 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,4799.0,12.0,516.0,65.0,80.0,80.0,60.0,74.0,78.0,79.0
신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107 ,관광지,자연,자연관광지,해수욕장,2736.0,12.0,70.0,7.0,7.0,14.0,8.0,11.0,15.0,8.0
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1 ,관광지,자연,자연관광지,자연생태관광지,8862.0,12.0,910.0,125.0,132.0,138.0,105.0,124.0,137.0,149.0
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리 478-1,관광지,인문(문화/예술/역사),체험관광지,이색체험,757.0,12.0,32.0,4.0,5.0,2.0,3.0,3.0,8.0,7.0
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39 ,레포츠,인문(문화/예술/역사),체험관광지,이색거리,745.0,12.0,30.0,3.0,4.0,4.0,3.0,8.0,5.0,3.0
싱계물공원,제주특별자치도 제주시 한경면 신창리 1322-1 ,관광지,자연,자연관광지,자연생태관광지,4067.0,12.0,348.0,43.0,58.0,41.0,44.0,54.0,55.0,53.0
아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46 (해안동),관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2457.0,12.0,174.0,33.0,20.0,20.0,30.0,24.0,25.0,22.0
안덕계곡,제주특별자치도 서귀포시 안덕면 일주서로 1524 ,관광지,자연,자연관광지,계곡,4621.0,12.0,306.0,26.0,47.0,37.0,43.0,53.0,51.0,49.0
엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192 (중문동),관광지,자연,자연관광지,계곡,5162.0,12.0,139.0,18.0,23.0,18.0,20.0,20.0,24.0,16.0
엉알해안,제주특별자치도 제주시 한경면 고산리 3671-1,관광지,자연,자연관광지,해안절경,1576.0,12.0,77.0,11.0,9.0,10.0,7.0,10.0,12.0,18.0
엉알해안산책로,제주특별자치도 제주시 한경면 노을해안로 1143 ,관광지,자연,자연관광지,해안절경,2032.0,12.0,192.0,25.0,36.0,24.0,23.0,32.0,28.0,24.0
에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,405.0,12.0,12.0,2.0,0.0,1.0,7.0,1.0,1.0,0.0
연대포구,제주특별자치도 제주시 연대마을길 34-10 (외도이동),관광지,자연,자연관광지,항구/포구,428.0,12.0,13.0,3.0,0.0,3.0,4.0,2.0,1.0,0.0
예술공간이아,제주특별자치도 제주시 중앙로14길 21 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,571.0,12.0,30.0,1.0,4.0,3.0,9.0,5.0,3.0,5.0
오조포구,제주특별자치도 서귀포시 성산읍 오조로80번길 47 ,관광지,자연,자연관광지,항구/포구,1290.0,12.0,87.0,16.0,11.0,9.0,7.0,9.0,19.0,16.0
용두암,제주특별자치도 제주시 용두암길 (제주올레길17코스),관광지,자연,자연관광지,해안절경,16135.0,12.0,1056.0,176.0,159.0,133.0,151.0,149.0,142.0,146.0
용머리해안,제주특별자치도 서귀포시 안덕면 사계리 118-3 ,관광지,자연,자연관광지,해안절경,48526.0,12.0,4734.0,679.0,636.0,572.0,538.0,726.0,788.0,795.0
용수항,제주특별자치도 제주시 한경면 용수리 4234-4 ,관광지,자연,자연관광지,항구/포구,443.0,12.0,20.0,1.0,3.0,2.0,6.0,2.0,3.0,3.0
용연,제주특별자치도 제주시 용담일동 2581-4,관광지,자연,자연관광지,계곡,4859.0,12.0,222.0,34.0,42.0,31.0,30.0,35.0,24.0,26.0
우도,제주특별자치도 제주시 삼양고수물길 1 ,관광지,자연,자연관광지,섬,75874.0,12.0,2683.0,411.0,335.0,341.0,362.0,426.0,360.0,448.0
우도잠수함,제주특별자치도 서귀포시 성산읍 성산등용로 112-7 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,3184.0,12.0,295.0,44.0,43.0,36.0,36.0,45.0,39.0,52.0
월령선인장군락지,제주특별자치도 제주시 한림읍 월령3길 27-4 ,관광지,자연,자연관광지,자연생태관광지,5452.0,12.0,347.0,49.0,53.0,37.0,45.0,58.0,57.0,48.0
월령포구,제주특별자치도 제주시 한림읍 월령리 317-1 ,관광지,자연,자연관광지,항구/포구,670.0,12.0,15.0,1.0,0.0,0.0,3.0,4.0,5.0,2.0
월정리해변,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1 ,관광지,자연,자연관광지,해수욕장,14585.0,12.0,776.0,87.0,118.0,122.0,106.0,114.0,95.0,134.0
월정리해안도로,제주특별자치도 제주시 구좌읍 월정리 652-4 ,관광지,자연,자연관광지,자연생태관광지,1135.0,12.0,120.0,17.0,18.0,9.0,22.0,17.0,19.0,18.0
월평포구,제주특별자치도 서귀포시 말질로 462 (월평동),관광지,자연,자연관광지,항구/포구,951.0,12.0,19.0,0.0,2.0,2.0,3.0,5.0,5.0,2.0
위미항,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-13 ,관광지,자연,자연관광지,항구/포구,1353.0,12.0,84.0,13.0,8.0,12.0,14.0,15.0,8.0,14.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,12.0,158.0,23.0,21.0,22.0,18.0,28.0,21.0,25.0
자구내포구,제주특별자치도 제주시 한경면 노을해안로 1161 ,관광지,자연,자연관광지,항구/포구,1316.0,12.0,117.0,17.0,21.0,10.0,16.0,17.0,19.0,17.0
장생의숲길,제주특별자치도 제주시 명림로 584 (봉개동) ,관광지,자연,자연관광지,자연휴양림,1756.0,12.0,62.0,11.0,5.0,8.0,8.0,9.0,12.0,9.0
제주바다체험장,제주특별자치도 제주시 구좌읍 일주동로 1777 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1227.0,12.0,48.0,10.0,9.0,5.0,1.0,12.0,3.0,8.0
제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34 (영남동),관광지,인문(문화/예술/역사),휴양관광지,관광단지,709.0,12.0,31.0,6.0,5.0,6.0,4.0,4.0,3.0,3.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,12.0,210.0,26.0,29.0,35.0,23.0,34.0,30.0,33.0
제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1043.0,12.0,53.0,10.0,6.0,3.0,8.0,10.0,9.0,7.0
제주절물자연휴양림,제주특별자치도 제주시 명림로 584 ,관광지,자연,자연관광지,자연휴양림,14568.0,12.0,1601.0,210.0,217.0,190.0,217.0,252.0,263.0,252.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,12.0,196.0,43.0,26.0,23.0,35.0,22.0,24.0,23.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,12.0,169.0,37.0,16.0,16.0,24.0,28.0,25.0,23.0
조천함덕해안도로,제주특별자치도 제주시 조천읍 조함해안로 525 ,관광지,자연,자연관광지,자연생태관광지,1614.0,12.0,104.0,18.0,16.0,13.0,16.0,15.0,14.0,12.0
종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 ,관광지,자연,자연관광지,자연생태관광지,1858.0,12.0,129.0,12.0,16.0,17.0,17.0,17.0,31.0,19.0
종달리수국길,제주특별자치도 제주시 구좌읍 종달리 112-4 ,관광지,자연,자연관광지,자연생태관광지,4291.0,12.0,155.0,24.0,25.0,11.0,20.0,16.0,27.0,32.0
종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,관광지,자연,자연관광지,해수욕장,1097.0,12.0,50.0,7.0,8.0,9.0,9.0,4.0,7.0,6.0
주상절리대,제주특별자치도 서귀포시 이어도로 36-30 (중문동),관광지,자연,자연관광지,해안절경,39913.0,12.0,2961.0,398.0,377.0,367.0,350.0,489.0,437.0,543.0
중문관광단지,제주특별자치도 서귀포시 중문관광로 38 (중문관광단지안내소),관광지,인문(문화/예술/역사),휴양관광지,관광단지,7359.0,12.0,648.0,72.0,94.0,89.0,81.0,116.0,82.0,114.0
중문색달해수욕장,제주특별자치도 서귀포시 색달동 ,관광지,자연,자연관광지,해수욕장,12171.0,12.0,480.0,52.0,89.0,55.0,60.0,86.0,53.0,85.0
차귀도,제주특별자치도 제주시 한경면 고락로 200-52 ,관광지,자연,자연관광지,섬,4269.0,12.0,259.0,39.0,37.0,33.0,35.0,39.0,37.0,39.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,12.0,111.0,13.0,19.0,17.0,20.0,12.0,12.0,18.0
추자도,제주특별자치도 제주시 추자면 추자도,관광지,자연,자연관광지,섬,5463.0,12.0,719.0,105.0,99.0,88.0,80.0,118.0,119.0,110.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,12.0,77.0,8.0,11.0,17.0,12.0,8.0,11.0,10.0
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,383.0,12.0,31.0,4.0,2.0,4.0,7.0,5.0,6.0,3.0
태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57 ,관광지,자연,자연관광지,항구/포구,947.0,12.0,16.0,2.0,2.0,6.0,0.0,1.0,2.0,3.0
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3 ,관광지,자연,자연관광지,항구/포구,5424.0,12.0,99.0,13.0,16.0,16.0,14.0,14.0,14.0,12.0
평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20 ,관광지,자연,자연관광지,해수욕장,1199.0,12.0,35.0,2.0,5.0,6.0,3.0,4.0,9.0,6.0
하고수동해변,제주특별자치도 제주시 우도면 연평리 ,관광지,자연,자연관광지,해수욕장,1368.0,12.0,48.0,6.0,4.0,5.0,11.0,9.0,5.0,8.0
하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로 1973 ,관광지,자연,자연관광지,해수욕장,1968.0,12.0,74.0,7.0,14.0,11.0,8.0,12.0,9.0,13.0
한담해변,제주특별자치도 제주시 애월읍 애월로1길 26-4 ,관광지,자연,자연관광지,해수욕장,2485.0,12.0,103.0,11.0,20.0,18.0,13.0,14.0,18.0,9.0
한림항,제주특별자치도 제주시 한림읍 한림해안로 192 ,관광지,자연,자연관광지,항구/포구,3006.0,12.0,176.0,20.0,31.0,26.0,26.0,26.0,24.0,23.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,12.0,42.0,6.0,9.0,8.0,2.0,5.0,6.0,6.0
해맞이해안로,제주특별자치도 제주시 구좌읍 김녕리 ,관광지,자연,자연관광지,자연생태관광지,1205.0,12.0,86.0,12.0,7.0,9.0,8.0,16.0,13.0,21.0
협재포구,제주특별자치도 제주시 한림읍 협재리 ,관광지,자연,자연관광지,항구/포구,727.0,12.0,9.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10 ,관광지,자연,자연관광지,해수욕장,33373.0,12.0,1316.0,169.0,205.0,196.0,185.0,222.0,156.0,183.0
형제섬,제주특별자치도 서귀포시 안덕면 사계리 산44,관광지,자연,자연관광지,섬,2050.0,12.0,103.0,8.0,9.0,18.0,20.0,24.0,11.0,13.0
형제해안도로,제주특별자치도 서귀포시 안덕면 사계리 3682 ,관광지,자연,자연관광지,자연생태관광지,1084.0,12.0,174.0,19.0,31.0,24.0,21.0,29.0,18.0,32.0
혼인지,제주특별자치도 서귀포시 성산읍 혼인지로 39-22 (성산읍),관광지,자연,자연관광지,자연생태관광지,3739.0,12.0,105.0,11.0,17.0,12.0,16.0,20.0,10.0,19.0
환상숲곶자왈공원,제주특별자치도 제주시 한경면 저지리 2848-2 ,관광지,자연,자연관광지,자연휴양림,6303.0,12.0,381.0,56.0,43.0,52.0,38.0,73.0,44.0,75.0
흑돼지거리,제주특별자치도 제주시 일도일동 ,관광지,인문(문화/예술/역사),체험관광지,이색거리,924.0,12.0,54.0,9.0,7.0,6.0,7.0,11.0,6.0,8.0
1100고지습지,제주특별자치도 서귀포시 1100로 1555 ,관광지,자연,자연관광지,자연생태관광지,14221.0,12.0,3708.0,550.0,464.0,444.0,463.0,433.0,666.0,688.0
