관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,10월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,10.0,29.0,6.0,3.0,5.0,3.0,2.0,3.0,7.0
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,10.0,69.0,6.0,10.0,11.0,10.0,14.0,5.0,13.0
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,10.0,84.0,11.0,14.0,14.0,9.0,17.0,10.0,9.0
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,10.0,583.0,84.0,107.0,72.0,72.0,80.0,73.0,95.0
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,10.0,30.0,5.0,3.0,4.0,3.0,1.0,5.0,9.0
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,10.0,55.0,6.0,10.0,6.0,13.0,5.0,3.0,12.0
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,10.0,689.0,110.0,122.0,92.0,109.0,90.0,62.0,104.0
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,10.0,51.0,6.0,8.0,8.0,3.0,7.0,4.0,15.0
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755 ,레포츠,레포츠,육상 레포츠,트래킹,5344.0,10.0,335.0,57.0,49.0,44.0,75.0,41.0,36.0,33.0
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,10.0,40.0,7.0,3.0,4.0,6.0,8.0,7.0,5.0
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,10.0,88.0,11.0,16.0,4.0,15.0,15.0,8.0,19.0
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,10.0,41.0,4.0,2.0,4.0,6.0,8.0,7.0,10.0
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,10.0,157.0,16.0,24.0,21.0,26.0,23.0,20.0,27.0
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,10.0,88.0,14.0,12.0,8.0,23.0,8.0,6.0,17.0
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,10.0,35.0,9.0,5.0,3.0,4.0,6.0,3.0,5.0
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,10.0,670.0,132.0,114.0,97.0,68.0,89.0,65.0,105.0
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,10.0,1071.0,173.0,173.0,121.0,133.0,136.0,138.0,197.0
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,10.0,491.0,81.0,83.0,59.0,47.0,73.0,52.0,96.0
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,10.0,143.0,22.0,25.0,18.0,14.0,21.0,19.0,24.0
사려니숲길,제주특별자치도 서귀포시 표선면 가시리 붉은오름 입구 ,레포츠,레포츠,육상 레포츠,트래킹,91246.0,10.0,6701.0,1090.0,1072.0,839.0,876.0,895.0,732.0,1197.0
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,10.0,147.0,31.0,17.0,20.0,19.0,19.0,14.0,27.0
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,10.0,44.0,6.0,5.0,6.0,9.0,6.0,7.0,5.0
삼양해수욕장,제주특별자치도 제주시 삼양이동 ,관광지,자연,자연관광지,해수욕장,3979.0,10.0,320.0,70.0,62.0,35.0,40.0,45.0,22.0,46.0
서건도,제주특별자치도 서귀포시 강정동 ,관광지,자연,자연관광지,섬,2003.0,10.0,97.0,19.0,13.0,10.0,10.0,17.0,9.0,19.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,10.0,576.0,101.0,89.0,86.0,92.0,84.0,54.0,70.0
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882 ,관광지,자연,자연관광지,자연휴양림,2851.0,10.0,264.0,44.0,37.0,31.0,40.0,46.0,28.0,38.0
서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14 (서귀동),관광지,자연,자연관광지,항구/포구,2308.0,10.0,175.0,31.0,32.0,30.0,24.0,19.0,13.0,26.0
성읍녹차마을,제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1271.0,10.0,78.0,15.0,12.0,12.0,13.0,8.0,6.0,12.0
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,11292.0,10.0,1183.0,174.0,165.0,155.0,165.0,179.0,152.0,193.0
세화해변,제주특별자치도 제주시 구좌읍 세화길 (구좌읍),관광지,자연,자연관광지,해수욕장,11079.0,10.0,611.0,73.0,99.0,105.0,75.0,85.0,58.0,116.0
송악산둘레길,제주특별자치도 서귀포시 대정읍 상모리 245,관광지,레포츠,육상 레포츠,트래킹,18146.0,10.0,4033.0,625.0,646.0,529.0,498.0,497.0,515.0,723.0
송악카트체험장,제주특별자치도 서귀포시 대정읍 송악관광로 404 ,레포츠,레포츠,육상 레포츠,카트,540.0,10.0,38.0,8.0,10.0,2.0,3.0,2.0,2.0,11.0
쇠소깍,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),관광지,자연,자연관광지,계곡,38097.0,10.0,2643.0,468.0,416.0,311.0,322.0,311.0,305.0,510.0
술다끄는집,제주특별자치도 서귀포시 성읍정의현로56번길 5 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,299.0,10.0,11.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0
스타빌,제주특별자치도 서귀포시 광평로 34-154 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",910.0,10.0,47.0,7.0,7.0,4.0,9.0,7.0,5.0,8.0
신도포구,제주특별자치도 서귀포시 대정읍 신도리 3046-2 ,관광지,자연,자연관광지,항구/포구,569.0,10.0,33.0,9.0,2.0,4.0,1.0,5.0,2.0,10.0
신비의도로,제주특별자치도 제주시 노형동 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,4799.0,10.0,287.0,40.0,43.0,39.0,41.0,48.0,27.0,49.0
신산공원,제주특별자치도 제주시 신산로 92-12 (일도이동),관광지,인문(문화/예술/역사),휴양관광지,공원,1336.0,10.0,132.0,12.0,14.0,11.0,24.0,28.0,21.0,22.0
신양섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107 ,관광지,자연,자연관광지,해수욕장,2736.0,10.0,134.0,16.0,23.0,19.0,21.0,18.0,9.0,28.0
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리 478-1,관광지,인문(문화/예술/역사),체험관광지,이색체험,757.0,10.0,57.0,14.0,13.0,4.0,10.0,3.0,5.0,8.0
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39 ,레포츠,인문(문화/예술/역사),체험관광지,이색거리,745.0,10.0,56.0,15.0,3.0,6.0,4.0,10.0,6.0,12.0
아날로그감귤밭,제주특별자치도 제주시 해안마을8길 46 (해안동),관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,2457.0,10.0,224.0,45.0,55.0,19.0,29.0,20.0,20.0,36.0
안덕계곡,제주특별자치도 서귀포시 안덕면 일주서로 1524 ,관광지,자연,자연관광지,계곡,4621.0,10.0,433.0,64.0,68.0,40.0,57.0,57.0,58.0,89.0
어영공원,제주특별자치도 제주시 서해안로 451 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1250.0,10.0,125.0,20.0,16.0,17.0,19.0,24.0,7.0,22.0
엉덩물계곡,제주특별자치도 서귀포시 중문관광로 192 (중문동),관광지,자연,자연관광지,계곡,5162.0,10.0,126.0,20.0,17.0,18.0,22.0,10.0,13.0,26.0
연대포구,제주특별자치도 제주시 연대마을길 34-10 (외도이동),관광지,자연,자연관광지,항구/포구,428.0,10.0,30.0,4.0,4.0,3.0,1.0,2.0,3.0,13.0
예술공간이아,제주특별자치도 제주시 중앙로14길 21 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,571.0,10.0,59.0,10.0,11.0,8.0,6.0,8.0,4.0,12.0
오조포구,제주특별자치도 서귀포시 성산읍 오조로80번길 47 ,관광지,자연,자연관광지,항구/포구,1290.0,10.0,67.0,13.0,14.0,5.0,9.0,6.0,7.0,13.0
용담레포츠공원,제주특별자치도 제주시 서해안로 580 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1821.0,10.0,164.0,38.0,25.0,16.0,16.0,19.0,20.0,30.0
용수항,제주특별자치도 제주시 한경면 용수리 4234-4 ,관광지,자연,자연관광지,항구/포구,443.0,10.0,44.0,8.0,4.0,8.0,5.0,4.0,2.0,13.0
용연,제주특별자치도 제주시 용담일동 2581-4,관광지,자연,자연관광지,계곡,4859.0,10.0,318.0,53.0,58.0,45.0,40.0,42.0,39.0,41.0
우도,제주특별자치도 제주시 삼양고수물길 1 ,관광지,자연,자연관광지,섬,75874.0,10.0,5089.0,848.0,836.0,720.0,697.0,651.0,502.0,835.0
우도잠수함,제주특별자치도 서귀포시 성산읍 성산등용로 112-7 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,3184.0,10.0,221.0,40.0,30.0,22.0,38.0,27.0,26.0,38.0
월령포구,제주특별자치도 제주시 한림읍 월령리 317-1 ,관광지,자연,자연관광지,항구/포구,670.0,10.0,36.0,4.0,7.0,3.0,6.0,8.0,1.0,7.0
월정리해변,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1 ,관광지,자연,자연관광지,해수욕장,14585.0,10.0,1056.0,191.0,166.0,150.0,122.0,138.0,96.0,193.0
월평포구,제주특별자치도 서귀포시 말질로 462 (월평동),관광지,자연,자연관광지,항구/포구,951.0,10.0,48.0,12.0,8.0,5.0,7.0,9.0,4.0,3.0
위미항,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-13 ,관광지,자연,자연관광지,항구/포구,1353.0,10.0,90.0,15.0,10.0,14.0,7.0,12.0,15.0,17.0
윈드1947카트테마파크,제주특별자치도 서귀포시 토평공단로 78-27 ,레포츠,레포츠,육상 레포츠,카트,3930.0,10.0,334.0,52.0,49.0,47.0,42.0,54.0,40.0,50.0
유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",361.0,10.0,25.0,4.0,2.0,2.0,3.0,5.0,3.0,6.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,10.0,171.0,28.0,25.0,16.0,22.0,30.0,16.0,34.0
일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,관광지,인문(문화/예술/역사),휴양관광지,공원,4391.0,10.0,324.0,68.0,53.0,45.0,39.0,39.0,26.0,54.0
자구내포구,제주특별자치도 제주시 한경면 노을해안로 1161 ,관광지,자연,자연관광지,항구/포구,1316.0,10.0,127.0,16.0,14.0,19.0,20.0,22.0,14.0,22.0
장생의숲길,제주특별자치도 제주시 명림로 584 (봉개동) ,관광지,자연,자연관광지,자연휴양림,1756.0,10.0,152.0,22.0,24.0,16.0,31.0,16.0,17.0,26.0
제주레일바이크,제주특별자치도 제주시 구좌읍 용눈이오름로 641 ,레포츠,레포츠,육상 레포츠,트래킹,9852.0,10.0,970.0,124.0,179.0,113.0,162.0,132.0,100.0,160.0
제주바다체험장,제주특별자치도 제주시 구좌읍 일주동로 1777 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1227.0,10.0,53.0,7.0,8.0,4.0,6.0,8.0,4.0,16.0
제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-36 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",385.0,10.0,28.0,8.0,4.0,4.0,5.0,0.0,2.0,5.0
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60 (오등동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1639.0,10.0,108.0,14.0,21.0,15.0,13.0,15.0,12.0,18.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,10.0,163.0,33.0,31.0,26.0,24.0,14.0,8.0,27.0
제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1043.0,10.0,65.0,11.0,13.0,3.0,6.0,10.0,12.0,10.0
제주절물자연휴양림,제주특별자치도 제주시 명림로 584 ,관광지,자연,자연관광지,자연휴양림,14568.0,10.0,1887.0,312.0,314.0,261.0,259.0,231.0,239.0,271.0
제주제트,제주특별자치도 서귀포시 대포로 172-5 (대포동),레포츠,레포츠,레포츠소개,수상레포츠,1213.0,10.0,118.0,8.0,10.0,6.0,62.0,9.0,9.0,14.0
제주플래티늄카라반,제주특별자치도 제주시 애월읍 하귀미수포길 5-8 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",428.0,10.0,19.0,5.0,0.0,1.0,1.0,1.0,4.0,7.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,10.0,215.0,33.0,35.0,31.0,36.0,21.0,25.0,34.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,10.0,126.0,20.0,15.0,20.0,23.0,10.0,17.0,21.0
족은노꼬메오름,제주특별자치도 제주시 애월읍 산록서로 482-34 ,레포츠,레포츠,육상 레포츠,트래킹,933.0,10.0,91.0,14.0,9.0,9.0,13.0,8.0,12.0,26.0
종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,관광지,자연,자연관광지,해수욕장,1097.0,10.0,55.0,13.0,3.0,7.0,8.0,9.0,3.0,12.0
중문색달해수욕장,제주특별자치도 서귀포시 색달동 ,관광지,자연,자연관광지,해수욕장,12171.0,10.0,613.0,96.0,125.0,95.0,77.0,85.0,51.0,84.0
차귀도,제주특별자치도 제주시 한경면 고락로 200-52 ,관광지,자연,자연관광지,섬,4269.0,10.0,303.0,47.0,47.0,39.0,48.0,45.0,29.0,48.0
차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 ,레포츠,레포츠,수상 레포츠,요트,611.0,10.0,33.0,3.0,2.0,2.0,7.0,8.0,4.0,7.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,10.0,240.0,46.0,39.0,26.0,42.0,23.0,33.0,31.0
추자도,제주특별자치도 제주시 추자면 추자도,관광지,자연,자연관광지,섬,5463.0,10.0,704.0,125.0,118.0,77.0,101.0,81.0,77.0,125.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,10.0,70.0,13.0,13.0,6.0,9.0,8.0,11.0,10.0
캠파제주,제주특별자치도 서귀포시 516로 574-23 (상효동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",340.0,10.0,14.0,2.0,2.0,1.0,1.0,1.0,0.0,7.0
태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57 ,관광지,자연,자연관광지,항구/포구,947.0,10.0,47.0,9.0,6.0,11.0,4.0,6.0,4.0,7.0
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3 ,관광지,자연,자연관광지,항구/포구,5424.0,10.0,145.0,23.0,24.0,22.0,12.0,14.0,20.0,30.0
팜핑제주,제주특별자치도 서귀포시 중산간서로400번길 105 (도순동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",184.0,10.0,15.0,1.0,2.0,1.0,5.0,0.0,1.0,5.0
평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20 ,관광지,자연,자연관광지,해수욕장,1199.0,10.0,62.0,10.0,5.0,14.0,9.0,2.0,8.0,14.0
하고수동해변,제주특별자치도 제주시 우도면 연평리 ,관광지,자연,자연관광지,해수욕장,1368.0,10.0,104.0,22.0,19.0,13.0,12.0,14.0,7.0,17.0
하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로 1973 ,관광지,자연,자연관광지,해수욕장,1968.0,10.0,111.0,17.0,14.0,13.0,13.0,19.0,9.0,26.0
한담해변,제주특별자치도 제주시 애월읍 애월로1길 26-4 ,관광지,자연,자연관광지,해수욕장,2485.0,10.0,259.0,34.0,29.0,25.0,87.0,27.0,20.0,37.0
한림공원,제주특별자치도 제주시 한림읍 한림로 300 ,관광지,인문(문화/예술/역사),휴양관광지,공원,8246.0,10.0,523.0,94.0,114.0,75.0,67.0,66.0,47.0,60.0
한림항,제주특별자치도 제주시 한림읍 한림해안로 192 ,관광지,자연,자연관광지,항구/포구,3006.0,10.0,216.0,32.0,35.0,26.0,32.0,31.0,19.0,41.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,10.0,56.0,12.0,8.0,10.0,8.0,6.0,3.0,9.0
협재포구,제주특별자치도 제주시 한림읍 협재리 ,관광지,자연,자연관광지,항구/포구,727.0,10.0,45.0,6.0,8.0,5.0,6.0,5.0,3.0,12.0
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10 ,관광지,자연,자연관광지,해수욕장,33373.0,10.0,1617.0,282.0,299.0,249.0,239.0,190.0,142.0,216.0
형제섬,제주특별자치도 서귀포시 안덕면 사계리 산44,관광지,자연,자연관광지,섬,2050.0,10.0,190.0,42.0,23.0,17.0,20.0,31.0,28.0,29.0
환상숲곶자왈공원,제주특별자치도 제주시 한경면 저지리 2848-2 ,관광지,자연,자연관광지,자연휴양림,6303.0,10.0,552.0,78.0,89.0,73.0,104.0,84.0,43.0,81.0
휴애리자연생활공원,제주특별자치도 서귀포시 남원읍 신례동로 256 ,관광지,인문(문화/예술/역사),휴양관광지,공원,13757.0,10.0,1315.0,237.0,187.0,160.0,166.0,185.0,159.0,221.0
흑돼지거리,제주특별자치도 제주시 일도일동 ,관광지,인문(문화/예술/역사),체험관광지,이색거리,924.0,10.0,59.0,12.0,10.0,12.0,5.0,7.0,7.0,6.0
9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24 ,레포츠,레포츠,육상 레포츠,카트,5731.0,10.0,420.0,69.0,76.0,58.0,54.0,44.0,40.0,79.0
